OBJECTID,Infogroup ID,Company/Business Name,Street,City,State,State Name,ZIP Code,ZIP plus 4 extension,NAICS Code,SIC Code,Sales Volume/Assets ($000),Business Status Code,Ultimate Parent Number,Public Company Indicator,Employee Count,Franchise Code,Industry Specific Code,Square Footage Code,Locator Name,Match Status,Match Score,Source,Record type
11562,743059837,RAPID RESPONSE AC,N MARKET ST,CHATTANOOGA,TN,Tennessee,37405,4286,23822020,171102,370,,000000000,,3,,,2,PointAddress,M,100,INFOGROUP,0
11563,743410679,CHRIS ENTER DESIGN,LONG ST,CHATTANOOGA,TN,Tennessee,37408,1167,54143006,733603,179,,000000000,,2,,,1,PointAddress,M,100,INFOGROUP,0
11564,743526131,DAVIS FIRM LLC,DALLAS RD,CHATTANOOGA,TN,Tennessee,37405,2706,54111002,811103,1083,,000000000,,5,,,3,PointAddress,M,100,INFOGROUP,0
11565,743592885,PREMIER PARKING,CARTER ST,CHATTANOOGA,TN,Tennessee,37402,4413,81293004,752102,411,2,499786812,,7,,,4,PointAddress,M,100,INFOGROUP,0
11566,743594297,PREMIER PARKING,E 3RD ST,CHATTANOOGA,TN,Tennessee,37403,2106,81293004,752102,411,2,499786812,,7,,,5,PointAddress,M,100,INFOGROUP,0
11567,743598077,PREMIER PARKING,E 3RD ST,CHATTANOOGA,TN,Tennessee,37403,,81293004,752102,411,2,499786812,,7,,,6,StreetAddress,M,100,INFOGROUP,0
11568,743707175,MIKEL & HAMILL PLLC,LINDSAY ST,CHATTANOOGA,TN,Tennessee,37403,3461,54111002,811103,650,,000000000,,3,,,3,PointAddress,M,100,INFOGROUP,0
11569,743707177,FLEET FEET,MANUFACTURERS RD,CHATTANOOGA,TN,Tennessee,37405,3200,44821007,566101,276,,000000000,,2,,,3,PointAddress,M,100,INFOGROUP,0
11570,743720495,MARKETWEB,N MARKET ST,CHATTANOOGA,TN,Tennessee,37405,4363,99999004,999977,0,,000000000,,0,,,2,PointAddress,M,100,INFOGROUP,0
11571,743763622,EXPRESS CARE,MARKET ST,CHATTANOOGA,TN,Tennessee,37402,1226,99999004,999977,0,,000000000,,10,,,6,PointAddress,M,100,INFOGROUP,0
11572,743777199,CITIZENS TRI-COUNTY BANK,ALEXIAN WAY,SIGNAL MOUNTAIN,TN,Tennessee,37377,1954,52211002,602101,2194,2,935818468,,10,,,6,PointAddress,M,100,INFOGROUP,0
11573,743826939,ZOUKI AMERICA,MCCALLIE AVE,CHATTANOOGA,TN,Tennessee,37404,3258,72251401,581213,0,,000000000,,10,,,1,PointAddress,M,100,INFOGROUP,0
11574,743884988,NE GROUP-CIVIL ENGINEERS,E MAIN ST,CHATTANOOGA,TN,Tennessee,37408,1614,54133014,871110,691,,000000000,,5,,,6,StreetAddress,M,100,INFOGROUP,0
11575,743973197,CHATTANOOGA WOMENS LEADERSHIP,MARKET ST,CHATTANOOGA,TN,Tennessee,37402,2945,61169103,821108,0,,000000000,,3,,,1,PointAddress,M,100,INFOGROUP,0
11576,744048089,PIONEER TECHNOLOGY LLC,BROAD ST,CHATTANOOGA,TN,Tennessee,37402,2642,99999004,999977,0,,000000000,,0,,,3,PointAddress,M,100,INFOGROUP,0
11577,744102649,ALDER & COX INSURANCE,PO BOX 15799,CHATTANOOGA,TN,Tennessee,37415,0799,52421001,641112,445,,000000000,,3,,,2,Postal,M,100,INFOGROUP,2
11578,744102744,TOWNSEND ATELIER,W MAIN ST,CHATTANOOGA,TN,Tennessee,37408,1171,99999004,999977,0,,000000000,,0,,,3,PointAddress,M,100,INFOGROUP,0
11579,744126188,MUSIC THERAPY GATEWAY IN COMM,PO BOX 334,SIGNAL MOUNTAIN,TN,Tennessee,37377,0334,99999004,999977,0,,000000000,,0,,,1,Postal,M,100,INFOGROUP,2
11580,744148627,FIRST CENTURY UM CHURCH,PO BOX 208,CHATTANOOGA,TN,Tennessee,37401,0208,81311008,866107,0,,000000000,,4,,,2,Postal,M,100,INFOGROUP,2
11581,744202727,SHAMROCK MANAGEMENT LLC,GREENWICH AVE,CHATTANOOGA,TN,Tennessee,37415,5824,56111022,874130,737,,000000000,,6,,,4,PointAddress,M,100,INFOGROUP,0
11582,744312073,RIVERBEND ORAL SURGERY,RIVERFRONT PKWY,CHATTANOOGA,TN,Tennessee,37402,2185,62121003,802101,692,,000000000,,4,,,2,PointAddress,M,100,INFOGROUP,0
11583,744312079,TRUE HEALTH JOURNEY,WILLIAMS ST,CHATTANOOGA,TN,Tennessee,37408,1180,62199921,809907,192,,000000000,,1,,,2,PointAddress,M,100,INFOGROUP,0
11584,744324524,ELITE FOOT & ANKLE SPECIALISTS,MANUFACTURERS RD,CHATTANOOGA,TN,Tennessee,37405,3340,62139103,804301,657,,000000000,,4,,,3,PointAddress,M,100,INFOGROUP,0
11585,744343037,SOUTHEAST BANK,CHESTNUT ST,CHATTANOOGA,TN,Tennessee,37450,0003,52211002,602101,1317,,000000000,,6,,,6,StreetAddress,M,92.078125,INFOGROUP,0
11586,744357511,3 BRIDGES CROSSFIT,W 6TH ST,CHATTANOOGA,TN,Tennessee,37402,1108,71394011,799101,182,2,402640255,,3,6,,3,PointAddress,M,100,INFOGROUP,0
11587,744376788,CHATTANOOGA LUNG NODULE CLINIC,E 3 DT,CHATTANOOGA,TN,Tennessee,37403,,62149301,801104,3271,,000000000,,15,,,4,StreetAddress,M,90.90625,INFOGROUP,0
11588,744390536,CROSSFIT 1099,DAYTON BLVD,CHATTANOOGA,TN,Tennessee,37415,4042,71394011,799101,182,2,402640255,,3,6,,3,StreetAddress,M,100,INFOGROUP,0
11589,744471878,LMP INC,AMNICOLA HWY,CHATTANOOGA,TN,Tennessee,37406,3605,33599905,369905,0,,000000000,,2,,,1,PointAddress,M,100,INFOGROUP,0
11590,744471880,CHESTNUT FLATS,CHESTNUT ST,CHATTANOOGA,TN,Tennessee,37408,,99999004,999977,0,,000000000,,0,,,1,StreetAddress,M,100,INFOGROUP,0
11591,744508758,YATES & WHELAND,GEORGIA AVE,CHATTANOOGA,TN,Tennessee,37403,1846,54111002,811103,1083,,000000000,,5,,,4,PointAddress,M,100,INFOGROUP,0
11592,744670876,PLAYCORE,CHESTNUT ST,CHATTANOOGA,TN,Tennessee,37402,4906,42321020,502121,138768,,000000000,,150,,,8,PointAddress,M,100,INFOGROUP,0
11593,744741825,SPEEDY CAFE,E 3RD ST,CHATTANOOGA,TN,Tennessee,37404,2432,72251117,581208,355,2,967270141,2,7,,3,1,PointAddress,M,100,INFOGROUP,0
11594,744741988,SMITH ROBIN S,HANOVER ST,CHATTANOOGA,TN,Tennessee,37405,4353,62121003,802101,830,,000000000,,6,2,,3,PointAddress,M,100,INFOGROUP,0
11595,744780439,CEOB MEDICAL CONSULTING LLC,WALNUT ST,CHATTANOOGA,TN,Tennessee,37402,1916,54161830,874899,288,,000000000,,3,,,2,PointAddress,M,100,INFOGROUP,0
11596,744836940,AT&T STORE,BROAD ST,CHATTANOOGA,TN,Tennessee,37402,2671,51731214,481207,0,2,460637358,2,6,D,,,PointAddress,M,100,INFOGROUP,0
11597,744838116,GUERRY HEART-VASCULAR CTR,ROBBINS ST,CHATTANOOGA,TN,Tennessee,37404,,62211003,806201,0,,000000000,,12,,,,StreetAddress,M,100,INFOGROUP,0
11598,744961692,U-HAUL NEIGHBORHOOD DEALER,DAYTON BLVD,RED BANK,TN,Tennessee,37415,2104,53212016,751303,0,2,409125614,2,2,6,,,PointAddress,M,100,INFOGROUP,0
11599,745563605,GODDARD SCHOOL,W BELL AVE,CHATTANOOGA,TN,Tennessee,37405,,62441006,835102,0,2,391583184,,23,G,,,StreetAddress,M,100,INFOGROUP,0
11600,745616808,BLUE RHINO,E 3RD ST,CHATTANOOGA,TN,Tennessee,37404,2432,45431017,598406,0,2,490518057,2,0,H,,,PointAddress,M,100,INFOGROUP,0
11601,745621822,BLUE RHINO,REGGIE WHITE BLVD,CHATTANOOGA,TN,Tennessee,37408,1025,45431017,598406,0,2,490518057,2,0,H,,,PointAddress,M,100,INFOGROUP,0
11602,745623453,BLUE RHINO,DAYTON BLVD,RED BANK,TN,Tennessee,37415,6411,45431017,598406,0,2,490518057,2,0,H,,,StreetAddress,M,100,INFOGROUP,0
11603,745625851,BLUE RHINO,E 3RD ST,CHATTANOOGA,TN,Tennessee,37404,2606,45431017,598406,0,2,490518057,2,0,H,,,PointAddress,M,100,INFOGROUP,0
11604,745633592,BLUE RHINO,REDDING RD,CHATTANOOGA,TN,Tennessee,37415,4734,45431017,598406,0,2,490518057,2,0,H,,,PointAddress,M,100,INFOGROUP,0
11605,745633738,BLUE RHINO,BROWNS FERRY RD,CHATTANOOGA,TN,Tennessee,37419,1507,45431017,598406,0,2,490518057,2,0,H,,,PointAddress,M,100,INFOGROUP,0
11606,745640423,BLUE RHINO,SIGNAL MOUNTAIN RD,CHATTANOOGA,TN,Tennessee,37405,1919,45431017,598406,0,2,490518057,2,0,H,,,StreetAddress,M,100,INFOGROUP,0
11607,851790352,RAINES BROTHERS INC,E MAIN ST,CHATTANOOGA,TN,Tennessee,37408,1534,23611505,152103,11463,,000000000,,34,,,5,StreetAddress,M,100,INFOGROUP,0
11608,851791103,CPH PENSION ADMINISTRATORS,DAYTON BLVD,CHATTANOOGA,TN,Tennessee,37415,6415,52511004,637102,6294,,000000000,,6,,,3,PointAddress,M,100,INFOGROUP,0
11609,851791376,MOCCASIN BEND MENTAL HEALTH,MOCCASIN BEND RD,CHATTANOOGA,TN,Tennessee,37405,4415,62211002,806202,0,2,852485572,,425,GP,D,8,PointAddress,M,100,INFOGROUP,0
11610,851791731,ED BLAKE CO,FOREST AVE,CHATTANOOGA,TN,Tennessee,37405,3930,54199001,738913,567,,000000000,,5,,,4,PointAddress,M,100,INFOGROUP,0
11611,851791772,RIVERMONT APTS,MASON DR,CHATTANOOGA,TN,Tennessee,37415,6600,53111002,651303,1070,,000000000,,5,,,5,PointAddress,M,100,INFOGROUP,0
11612,851791863,SUBWAY,MARKET ST,CHATTANOOGA,TN,Tennessee,37402,2638,72251301,581208,152,2,452186299,,3,R,D,1,PointAddress,M,100,INFOGROUP,0
11613,851792283,FEDERAL BUREAU-INVESTIGATION,CHESTNUT ST,CHATTANOOGA,TN,Tennessee,37450,1605,92212002,922101,0,,000000000,,1,,,5,StreetAddress,M,92.078125,INFOGROUP,0
11614,851792598,CHATTANOOGA NEIGHBORHOOD ENT,CHESTNUT ST,CHATTANOOGA,TN,Tennessee,37408,1023,53131106,653132,0,,000000000,,46,,,7,PointAddress,M,100,INFOGROUP,0
11615,851792697,ARTECH DESIGN GROUP,COWART ST,CHATTANOOGA,TN,Tennessee,37408,1113,54141003,738902,6020,,000000000,,38,,,7,PointAddress,M,100,INFOGROUP,0
11616,851792937,RIVERVIEW PROPERTIES INC,HANOVER ST,CHATTANOOGA,TN,Tennessee,37405,4311,53121003,653118,397,,000000000,,4,,,2,PointAddress,M,100,INFOGROUP,0
11617,851793240,PRO CHEMICAL PRODUCT,E 13TH ST,CHATTANOOGA,TN,Tennessee,37408,1440,42385048,508755,1615,,000000000,,2,,,3,PointAddress,M,100,INFOGROUP,0
11618,851793489,HOMELESS HEALTH CARE CTR,E 11TH ST,CHATTANOOGA,TN,Tennessee,37403,3103,92112007,912103,0,,000000000,,20,,,7,PointAddress,M,100,INFOGROUP,0
11619,851793877,VALVOLINE INSTANT OIL CHANGE,DAYTON BLVD,CHATTANOOGA,TN,Tennessee,37405,2016,81119101,754903,827,2,402099832,2,8,V,,3,PointAddress,M,100,INFOGROUP,0
11620,851794131,BELHAVEN UNIVERSITY,BROAD ST,CHATTANOOGA,TN,Tennessee,37402,2604,61131009,822101,0,3,740792479,,9,,,6,PointAddress,M,100,INFOGROUP,0
11621,851794289,CHURCH-THE LORD JESUS CHRIST,W 19TH ST,CHATTANOOGA,TN,Tennessee,37408,1707,81311008,866107,0,,000000000,,2,2,,2,PointAddress,M,100,INFOGROUP,0
11622,851794644,BRUCE BAIRD & CO,BROAD ST,CHATTANOOGA,TN,Tennessee,37402,2925,44811006,561101,660,,000000000,,8,,,6,PointAddress,M,100,INFOGROUP,0
11623,851794875,BREWER BROADCASTING,CARTER ST,CHATTANOOGA,TN,Tennessee,37402,4412,51511203,483201,3402,,000000000,,30,,,7,PointAddress,M,100,INFOGROUP,0
11624,851795237,TENNESSEE RIVER GORGE TRUST,DARTMOUTH ST,CHATTANOOGA,TN,Tennessee,37405,3012,81331210,839937,0,,000000000,,2,,,2,PointAddress,M,100,INFOGROUP,0
11625,851795757,CAMPBELL & CAMPBELL,BROAD ST,CHATTANOOGA,TN,Tennessee,37402,1835,54111002,811103,2381,,000000000,,11,NQ,F,6,PointAddress,M,100,INFOGROUP,0
11626,851796045,LEN'S AUTO REPAIR,CHEROKEE BLVD,CHATTANOOGA,TN,Tennessee,37405,3316,81111104,753801,113,,000000000,,1,,,1,PointAddress,M,100,INFOGROUP,0
11627,851796136,US POST OFFICE,MARKET ST,CHATTANOOGA,TN,Tennessee,37402,1017,49111001,431101,0,2,801175985,,20,U,,8,StreetAddress,M,100,INFOGROUP,0
11628,851796144,BRODY JEWELERS,CHERRY ST,CHATTANOOGA,TN,Tennessee,37402,1910,44831012,594409,559,,000000000,,3,,,2,PointAddress,M,100,INFOGROUP,0
11629,851796284,MAKSTEEL,MANUFACTURERS RD,CHATTANOOGA,TN,Tennessee,37405,,23891057,179103,6155,2,715838578,,50,,,7,PointAddress,M,100,INFOGROUP,0
11630,851796433,KANKUS INC,E 3RD ST,CHATTANOOGA,TN,Tennessee,37403,2204,44719005,554101,1709,,000000000,,2,,,1,PointAddress,M,100,INFOGROUP,0
11631,851796474,GOOD NEIGHBORS INC,E 10TH ST,CHATTANOOGA,TN,Tennessee,37403,2915,62419012,832218,136,,000000000,,3,,,2,PointAddress,M,100,INFOGROUP,0
11632,851796961,FLATIRON DELI,WALNUT ST,CHATTANOOGA,TN,Tennessee,37402,1940,72251117,581208,152,,000000000,,3,,D,1,PointAddress,M,100,INFOGROUP,0
11633,851797076,MEP ENGINEERING INC,E 11TH ST,CHATTANOOGA,TN,Tennessee,37403,3100,54133006,871106,1105,,000000000,,8,,,4,PointAddress,M,100,INFOGROUP,0
11634,851797290,US POST OFFICE,GEORGIA AVE,CHATTANOOGA,TN,Tennessee,37402,2230,49111001,431101,0,2,801175985,,4,U,,6,PointAddress,M,100,INFOGROUP,0
11635,851797472,RUBY FALLS ZIPSTREAM AERIAL,S SCENIC HWY,CHATTANOOGA,TN,Tennessee,37409,1163,71399013,799731,9403,,000000000,,150,,,8,PointAddress,M,100,INFOGROUP,0
11636,851797571,ART CREATIONS,FRAZIER AVE,CHATTANOOGA,TN,Tennessee,37405,4072,45399853,599926,710,,000000000,,6,,,4,PointAddress,M,100,INFOGROUP,0
11637,851797647,WESLEY CENTER,DOUGLAS ST,CHATTANOOGA,TN,Tennessee,37403,2014,72131009,702106,142,,000000000,,2,,,2,PointAddress,M,100,INFOGROUP,0
11638,851797662,RIVERVIEW GRANDE APARTMENTS,MANSION CIR,CHATTANOOGA,TN,Tennessee,37405,2220,53111002,651303,1284,,000000000,,6,,,5,PointAddress,M,100,INFOGROUP,0
11639,851798041,NEWTON CHILD DEVELPMENT CTR,GROVE STREET CT,CHATTANOOGA,TN,Tennessee,37402,3916,62441003,835101,260,,000000000,,14,,,3,StreetAddress,M,100,INFOGROUP,0
11640,851798116,ELLIOTT DAVIS LLC,MARKET ST,CHATTANOOGA,TN,Tennessee,37402,4890,54121101,872101,12012,2,309073914,,100,C,,8,PointAddress,M,100,INFOGROUP,0
11641,851798744,BETHLEHEM,LAWN ST,CHATTANOOGA,TN,Tennessee,37405,2023,81311008,866107,0,,000000000,,3,C,,2,PointAddress,M,100,INFOGROUP,0
11642,851799122,COOKWORKS,FRAZIER AVE,CHATTANOOGA,TN,Tennessee,37405,3931,44229937,571928,2488,,000000000,,16,,,4,PointAddress,M,100,INFOGROUP,0
11643,851799130,DAVID P HAWLEY LAW OFFICE,GEORGIA AVE,CHATTANOOGA,TN,Tennessee,37403,3448,54111002,811103,217,,000000000,,1,LQSV,,2,PointAddress,M,100,INFOGROUP,0
11644,851799411,BELL & HOBBS,MARKET ST,CHATTANOOGA,TN,Tennessee,37402,4883,54111002,811103,1083,,000000000,,5,HLNQ,F,5,PointAddress,M,100,INFOGROUP,0
11645,851799791,JAKE MARSHALL SVC INC,W MANNING ST,CHATTANOOGA,TN,Tennessee,37405,3272,23822002,171117,0,1,851799791,,60,,,7,PointAddress,M,100,INFOGROUP,0
11646,851799973,STATE FARM INSURANCE,MCCALLIE AVE,CHATTANOOGA,TN,Tennessee,37403,2613,52421001,641112,297,,000000000,,2,%Y,,2,PointAddress,M,100,INFOGROUP,0
11647,851801126,TIPTON STEEL ERECTORS INC,N HOLTZCLAW AVE,CHATTANOOGA,TN,Tennessee,37404,1235,23812004,179102,1354,,000000000,,11,,,4,PointAddress,M,100,INFOGROUP,0
11648,851801837,KNIGHT & HOOPER PLLC,MARKET ST,CHATTANOOGA,TN,Tennessee,37402,4518,54111002,811103,4545,,000000000,,21,GHIS,F,7,PointAddress,M,100,INFOGROUP,0
11649,851801910,SOUTHERN LIT ALLIANCE,E 11TH ST,CHATTANOOGA,TN,Tennessee,37403,4212,81331104,839919,0,,000000000,,2,,,3,PointAddress,M,100,INFOGROUP,0
11650,851802249,ROTARY CLUB,W MARTIN LUTHER KING BLVD,CHATTANOOGA,TN,Tennessee,37402,2549,81341004,864108,0,2,230014565,,2,,,2,PointAddress,T,100,INFOGROUP,0
11651,851802785,CHATTANOOGA BLUE PRINT CO INC,PATTEN PKWY,CHATTANOOGA,TN,Tennessee,37402,2283,56143903,733403,338,,000000000,,7,,,4,StreetAddress,M,100,INFOGROUP,0
11652,851802835,KING DESIGN GROUP,CHESTNUT ST,CHATTANOOGA,TN,Tennessee,37402,4420,54131001,871202,317,,000000000,,2,,,1,PointAddress,M,100,INFOGROUP,0
11653,851803049,DOMINO'S,HIXSON PIKE,CHATTANOOGA,TN,Tennessee,37405,3107,72251301,581222,1013,2,311225726,2,20,D,,2,PointAddress,M,100,INFOGROUP,0
11654,851803056,THOMPKIN METROPOLITAN AME ZION,PALMETTO ST,CHATTANOOGA,TN,Tennessee,37403,2620,81311008,866107,0,,000000000,,5,R,,3,PointAddress,M,100,INFOGROUP,0
11655,851803593,SE TN BRIDGE ASSN,DAYTON BLVD,CHATTANOOGA,TN,Tennessee,37405,2010,81341004,864108,0,,000000000,,1,,,2,PointAddress,M,100,INFOGROUP,0
11656,851803734,BENWOOD FOUNDATION,MARKET ST,CHATTANOOGA,TN,Tennessee,37402,4812,81331908,839998,0,,000000000,,5,,,6,PointAddress,M,100,INFOGROUP,0
11657,851804120,CHATTANOOGA ASSOCIATION-LIFE,VINE ST,CHATTANOOGA,TN,Tennessee,37403,2317,52421001,641112,445,,000000000,,3,,,3,PointAddress,M,100,INFOGROUP,0
11658,851804534,A & B BROKERS INC,E 20TH ST,CHATTANOOGA,TN,Tennessee,37408,2625,53121005,653108,199,,000000000,,2,,,2,PointAddress,M,100,INFOGROUP,0
11659,851804823,VOLUNTEER COMMUNITY SCHOOL,SPEARS AVE,CHATTANOOGA,TN,Tennessee,37405,3847,61111007,821103,0,,000000000,,14,KN,,6,PointAddress,M,100,INFOGROUP,0
11660,851804898,NEW CHINA RESTAURANT,BROAD ST,CHATTANOOGA,TN,Tennessee,37408,1734,72251117,581208,102,,000000000,,2,,C,1,PointAddress,M,100,INFOGROUP,0
11661,851804914,HAMLETT CHAPEL CHRISTIAN,COWART ST,CHATTANOOGA,TN,Tennessee,37408,2918,81311008,866107,0,,000000000,,2,R,,2,StreetAddress,M,100,INFOGROUP,0
11662,851805127,SCHOLZE CENTER FOR ADOLESCENTS,PINEVILLE RD,CHATTANOOGA,TN,Tennessee,37405,2603,81331905,839902,0,,000000000,,25,,,6,PointAddress,M,100,INFOGROUP,0
11663,851805184,NAI CHARTER,VINE ST,CHATTANOOGA,TN,Tennessee,37403,3417,53121003,653118,893,,000000000,,9,!,,4,PointAddress,M,100,INFOGROUP,0
11664,851805200,KIWANIS CLUB OF CHATTANOOGA,BROAD ST,CHATTANOOGA,TN,Tennessee,37402,2613,81341004,864108,0,,000000000,,1,,,3,StreetAddress,M,100,INFOGROUP,0
11665,851805770,CHATTANOOGA BILLIARD CLUB,CHERRY ST,CHATTANOOGA,TN,Tennessee,37402,1910,61162003,799912,1112,,000000000,,15,,,4,PointAddress,M,100,INFOGROUP,0
11666,851806273,PPG PAINTS,BROAD ST,CHATTANOOGA,TN,Tennessee,37408,2910,44412003,523107,651,2,007530124,2,2,p,,1,PointAddress,M,100,INFOGROUP,0
11667,851806554,IN TOWN GALLERY,FRAZIER AVE,CHATTANOOGA,TN,Tennessee,37405,3931,45392002,599969,4138,,000000000,,35,,,7,PointAddress,M,100,INFOGROUP,0
11668,851883686,US POST OFFICE,AMNICOLA HWY,CHATTANOOGA,TN,Tennessee,37406,2370,49111001,431101,0,2,801175985,,15,U,,7,PointAddress,M,100,INFOGROUP,0
11669,852112994,PLASTIC SURGERY GROUP P C,E 3RD ST,CHATTANOOGA,TN,Tennessee,37403,2136,62149301,801104,11991,,000000000,,55,,,8,StreetAddress,M,100,INFOGROUP,0
11670,852170612,UNION GOSPEL MISSION,SIGNAL HILLS DR,CHATTANOOGA,TN,Tennessee,37405,1822,81331908,839998,0,,000000000,,3,,,2,PointAddress,M,100,INFOGROUP,0
11671,852170679,CHATTANOOGA HEAD START/EARLY,OCOEE ST,CHATTANOOGA,TN,Tennessee,37406,3575,62441008,835107,1021,,000000000,,55,,,7,PointAddress,M,100,INFOGROUP,0
11672,852319656,BIG K FOOD MARKET INC,DODSON AVE,CHATTANOOGA,TN,Tennessee,37406,4125,44531004,592102,1222,,000000000,,3,,,1,PointAddress,M,100,INFOGROUP,0
11673,852320985,I-DEAL MOTORS,DAYTON BLVD,CHATTANOOGA,TN,Tennessee,37415,6226,44112005,551103,951,,000000000,,1,,,1,StreetAddress,M,100,INFOGROUP,0
11674,852321116,MEDICAL PERSONNEL SVC,E 3RD ST,CHATTANOOGA,TN,Tennessee,37404,2608,62161001,808201,135,,000000000,,3,,,2,PointAddress,M,100,INFOGROUP,0
11675,852322775,PRISON & PREVENTION MINISTRIES,SPRUCE ST,CHATTANOOGA,TN,Tennessee,37404,2832,62431009,833102,0,,000000000,,7,,,3,PointAddress,M,100,INFOGROUP,0
11676,852323468,A-1 SHIPLEY OIL INC,WILDER ST,CHATTANOOGA,TN,Tennessee,37406,4047,32411005,291111,31753,,000000000,,3,,,2,PointAddress,M,100,INFOGROUP,0
11677,852323542,CHATTANOOGA OUTPATIENT CTR,MCCALLIE AVE,CHATTANOOGA,TN,Tennessee,37404,2950,62149810,809308,3481,,000000000,,35,F,,7,PointAddress,M,100,INFOGROUP,0
11678,852324276,MAPCO MART,E 3RD ST,CHATTANOOGA,TN,Tennessee,37404,2304,44512001,541103,6856,2,592699896,,35,,,7,PointAddress,M,100,INFOGROUP,0
11679,852332105,UNITED TABERNACLE CHR-GOD,DODSON AVE,CHATTANOOGA,TN,Tennessee,37406,2405,81311008,866107,0,,000000000,,7,2,,3,PointAddress,M,100,INFOGROUP,0
11680,852332295,PRESLEY RESTAURANT EQUIP,MCCALLIE AVE,CHATTANOOGA,TN,Tennessee,37404,2938,42344032,504604,4028,,000000000,,4,,,2,PointAddress,M,100,INFOGROUP,0
11681,852335546,PRUETT MACHINE CO INC,N HICKORY ST,CHATTANOOGA,TN,Tennessee,37406,2802,33271002,359903,474,,000000000,,3,,,2,StreetAddress,M,100,INFOGROUP,0
11682,852335900,COBB & ASSOC,CHEROKEE BLVD,CHATTANOOGA,TN,Tennessee,37405,3347,42399026,509908,1773,,000000000,,2,,,3,PointAddress,M,100,INFOGROUP,0
11683,852339852,PROFESSIONAL INDUSTRIAL TIRE,RIVERSIDE DR,CHATTANOOGA,TN,Tennessee,37406,4313,42399019,509905,18608,,000000000,,21,,,7,PointAddress,M,100,INFOGROUP,0
11684,852339944,MEDICAL SOFTWARE ASSOC,MCCALLIE AVE,CHATTANOOGA,TN,Tennessee,37403,2814,51121005,737206,8425,,000000000,,21,,,7,PointAddress,M,100,INFOGROUP,0
11685,852340025,EPB EMPLOYEE CREDIT UNION,MCCALLIE AVE,CHATTANOOGA,TN,Tennessee,37404,2997,52213003,606101,1341,,000000000,,7,,,3,PointAddress,M,100,INFOGROUP,0
11686,852340736,PHOTO DOCTOR,BAILEY AVE,CHATTANOOGA,TN,Tennessee,37404,2802,81149035,769917,601,,000000000,,7,,,2,PointAddress,M,100,INFOGROUP,0
11687,852341106,ORCHARD KNOB BAPTIST CHURCH,E 3RD ST,CHATTANOOGA,TN,Tennessee,37404,2556,81311008,866107,0,,000000000,,7,C,,3,PointAddress,M,100,INFOGROUP,0
11688,852341338,JAT OIL INC,W MAIN ST,CHATTANOOGA,TN,Tennessee,37402,4701,42472020,517201,320868,,000000000,,25,,,7,PointAddress,M,100,INFOGROUP,0
11689,852342005,NEW JERUSALEM MSSNRY BAPT CHR,N CHAMBERLAIN AVE,CHATTANOOGA,TN,Tennessee,37406,2504,81311008,866107,0,,000000000,,1,C,,2,PointAddress,M,100,INFOGROUP,0
11690,852342260,TOTAL IMAGE HAIR DESIGNS,MCCALLIE AVE,CHATTANOOGA,TN,Tennessee,37404,2945,81211202,723106,149,,000000000,,4,,,1,PointAddress,M,100,INFOGROUP,0
11691,852342302,EASTMAN CONSTRUCTION CO,WOOD AVE,CHATTANOOGA,TN,Tennessee,37406,3637,33231206,344198,7037,,000000000,,30,,,7,PointAddress,M,100,INFOGROUP,0
11692,852342393,UNIVERSITY SURGICAL,E 3RD ST,CHATTANOOGA,TN,Tennessee,37404,2624,62111107,801101,4386,,000000000,,199,ITU4,,8,PointAddress,M,100,INFOGROUP,0
11693,852342922,SISKIN HOSPITAL-PHYSICAL REHAB,SISKIN PLZ,CHATTANOOGA,TN,Tennessee,37403,1306,62211002,806202,0,1,852342922,,425,NR,D,8,PointAddress,M,100,INFOGROUP,0
11694,852343045,TENNESSEE VALLEY FEDERAL CU,MARKET ST,CHATTANOOGA,TN,Tennessee,37402,4869,52213003,606101,44031,,000000000,,230,,,8,PointAddress,M,100,INFOGROUP,0
11695,852343052,REVENUE DEPARTMENT,RIVERFRONT PKWY,CHATTANOOGA,TN,Tennessee,37402,3312,92112008,912102,0,,000000000,,3,,,6,PointAddress,M,100,INFOGROUP,0
11696,852450147,SOUTHEASTERN ORTHOTICS,N HOLTZCLAW AVE,CHATTANOOGA,TN,Tennessee,37404,2305,44619905,599933,2128,,000000000,,18,,,4,PointAddress,M,100,INFOGROUP,0
11697,852450345,BREAST CENTER OF CHATTANOOGA,GLENWOOD DR,CHATTANOOGA,TN,Tennessee,37404,1144,62111107,801101,1745,,000000000,,8,O,,6,PointAddress,M,100,INFOGROUP,0
11698,852450832,DIVERSIFIED SUPPLY,N HIGHLAND PARK AVE,CHATTANOOGA,TN,Tennessee,37404,2438,42361021,506330,6451,,000000000,,7,,,4,PointAddress,M,100,INFOGROUP,0
11699,852451533,ALLIED WRECKER SVC,N HOLTZCLAW AVE,CHATTANOOGA,TN,Tennessee,37406,3024,48841006,754901,311,,000000000,,3,,,1,PointAddress,M,100,INFOGROUP,0
11700,852451848,INNERCITY MINISTRIES,ROANOKE AVE,CHATTANOOGA,TN,Tennessee,37406,2853,81311021,866110,0,,000000000,,15,,,5,PointAddress,M,100,INFOGROUP,0
11701,852452556,PROSPECT BAPTIST CHURCH,DODSON AVE,CHATTANOOGA,TN,Tennessee,37404,1516,81311008,866107,0,,000000000,,3,C,,2,PointAddress,M,100,INFOGROUP,0
